2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 671" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 702" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 780" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 788" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 826" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 826" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 831" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 842" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 842" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Uninitialized string offset: 22 in /var/www/shamaal/enter.php on line 54" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Uninitialized string offset: 22 in /var/www/shamaal/enter.php on line 54" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Uninitialized string offset: 22 in /var/www/shamaal/enter.php on line 54" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Uninitialized string offset: 22 in /var/www/shamaal/enter.php on line 54" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Uninitialized string offset: 22 in /var/www/shamaal/enter.php on line 62" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:26:18 [error] 33#33: *44 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: leg in /var/www/shamaal/menu.php on line 52" while reading response header from upstream, client: 172.25.0.1, server: shamaal.local, request: "GET /menu.php?load=do&no=1&action=0 HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/"
2022/07/01 21:26:18 [error] 33#33: *44 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: 10 in /var/www/shamaal/war_skills.php on line 72" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "GET /menu.php?load=do&no=1&action=0 HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/"
2022/07/01 21:26:18 [error] 33#33: *44 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: 10 in /var/www/shamaal/war_skills.php on line 74" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "GET /menu.php?load=do&no=1&action=0 HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/"
2022/07/01 21:26:18 [error] 33#33: *44 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: 10 in /var/www/shamaal/war_skills.php on line 76" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "GET /menu.php?load=do&no=1&action=0 HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/"
2022/07/01 21:26:18 [error] 33#33: *44 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: 10 in /var/www/shamaal/war_skills.php on line 78" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "GET /menu.php?load=do&no=1&action=0 HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/"
2022/07/01 21:26:18 [error] 33#33: *44 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: 10 in /var/www/shamaal/war_skills.php on line 80" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "GET /menu.php?load=do&no=1&action=0 HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/"
2022/07/01 21:26:18 [error] 33#33: *44 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: 10 in /var/www/shamaal/war_skills.php on line 82" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "GET /menu.php?load=do&no=1&action=0 HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/"
